ID,Area_m2,Longitude,Latitude,BLue_mean,Blue_var,Green_mean,Green_var,NDVI_mean,NDVI_var,NDWI_mean,NDWI_var,NIR_mean,NIR_var,Red_mean,Red_var,SWIR_1_mean,SWIR_1_var,SWIR_2_mean,SWIR_2_var,TPI,Flow,Slope,IsMeadow
1449,0.0,-119.26560474175623,37.239395699483445,0.0577712499999999,2.630407656250026e-05,0.0694175,4.14092249999996e-05,0.335185170173645,0.0002069129325861,-0.1630188822746276,0.0001592006260611,0.1588475,0.00010977800625,0.07929,6.056730624999941e-05,0.22043375,7.816770156249958e-05,0.20365875,0.0001094900640624,-6.440673828125,1,10.919753856925492,No
4019,0.0,-119.1638301165136,37.38321338063153,0.04558875,1.0264014062500142e-05,0.0593387499999999,7.638314062500314e-06,0.4460692703723907,2.38567862936856e-07,-0.045775968581438,7.058458176965746e-05,0.1793625,7.551609999999903e-05,0.0687025,1.0530025000001116e-05,0.19644,3.862622500000468e-05,0.14464375,1.6902376562502597e-05,-5.9482421875,4,12.338176380779364,No
10027,0.0,-118.59523507380013,36.47075024654335,0.0594166666666666,4.590857638888876e-05,0.0933333333333333,5.489181805555521e-05,0.1482821255922317,0.0003080681444264,-0.09110988676548,1.1383520369766024e-05,0.1537875,0.0001960084041666,0.11383,5.93449541666675e-05,0.1847158333333333,0.0003159241097222,0.1577933333333333,0.0001747655097222,27.989013671875,2,17.006012294014628,No
11256,23858.87,-118.79269507651162,37.18189650201626,0.0215674999999999,8.235562500000021e-07,0.0366925,5.929000000000871e-07,0.6731833815574646,0.0002208179018046,0.2196504771709442,8.716828171393548e-05,0.175155,1.15025624999876e-06,0.0342175,2.722499999999878e-06,0.1120699999999999,2.287656250000644e-06,0.06544375,5.023201562500031e-06,-1.670166015625,100,3.937809268857084,Yes
5144,0.0,-118.97514764423993,37.51479964395352,0.0237949999999999,8.235562500000021e-07,0.037435,7.562500001223602e-10,0.6914566159248352,1.598238101141458e-06,0.2654532790184021,7.580232126919162e-05,0.17129125,3.5485140624999523e-06,0.0312474999999999,2.450250000000714e-07,0.09946125,8.739414062500228e-06,0.0519275,7.714506250000065e-06,-0.77685546875,456,3.8503708243442087,No
4603,66424.474,-119.139752379602,37.529307933835234,0.04226125,1.852226406249993e-05,0.05771625,1.2682501562499835e-05,0.4395970702171325,5.091421095046456e-05,0.0059561450034379,0.0002413226489938,0.16848625,0.0003160839515625,0.0654712499999999,3.3192001562499726e-05,0.166025,0.0001538220062499,0.11626375,0.0001060642515625,-5.322998046875,7,23.235902251735805,Yes
10961,0.0,-118.59397637424782,36.90105827925559,0.0373249999999999,0.0004707815062499,0.04715625,0.0005241237890624,-0.0006556436419487,1.2348364022370425e-05,0.4378509223461151,0.2246495209259809,0.040075,0.0006554880062499,0.0403087499999999,0.0006717816015625,0.0356337499999999,0.0012226386390625,0.0374349999999999,0.0007027800999999,-13.67236328125,1,2.123492747275353,No
5111,0.0,-118.9104158042044,37.4970626826244,0.06120875,4.539390625001548e-07,0.09583125,1.1816406250003689e-07,0.1869047284126281,7.278890012323014e-05,-0.0818062797188758,8.459527716964468e-06,0.16795,5.990256250001241e-06,0.11504,1.2780625000159698e-07,0.1978975,1.6341806250000368e-05,0.16804625,4.660201562499411e-06,45.29638671875,22,23.991982419661337,No
1486,0.0,-119.22037919732392,37.251944210510665,0.0568775,1.0530024999999816e-05,0.0666124999999999,1.960275625000063e-05,0.2058968096971511,2.443747935432228e-05,-0.2555939853191376,0.0022969078263075,0.119825,0.0001179939062499,0.07883625,4.017975156250016e-05,0.20533625,0.0015410531640625,0.21272,0.0018215824,-4.357177734375,1,9.37335228269676,No
9827,0.0,-118.69234930452144,36.387303066263,0.0098043749999999,0.0001105268355468,0.03034,0.000141580209375,0.6827572584152222,0.0015727594742416,0.2495433539152145,0.0007537331841684,0.1625325,0.0012295849843749,0.0316875,0.0001227726499999,0.098698125,0.0006748092011718,0.06114,0.0002844176843749,-6.72509765625,2,23.995450371775267,No
4036,0.0,-118.92962087516744,37.39100902422016,0.0345199999999999,1.6002250000000072e-06,0.0480775,6.806249999800201e-09,0.5046596527099609,3.4665849578952024e-05,0.0542616248130798,4.549823708130526e-05,0.16246375,2.3294390625004657e-06,0.053495,1.8157562500001848e-06,0.14577125,1.1163951562500468e-05,0.09948875,8.739414062500228e-06,-3.32275390625,1,12.717774284208822,No
4529,8424.175,-118.9377582223294,37.35151957919756,0.0203712499999999,5.719140624999984e-07,0.0343824999999999,3.025000000001551e-07,0.7261163592338562,4.1365721085262486e-05,0.359773188829422,5.844481512359834e-05,0.1736975,4.8400000000892174e-08,0.0275624999999999,5.112250000000994e-07,0.0817924999999999,2.371599999999481e-06,0.0402125,2.9070250000000266e-06,-8.54833984375,5,32.684596858247524,Yes
3235,0.0,-119.25763385730868,37.62542347053271,0.03618375,3.1010976562499855e-05,0.0541412499999999,3.445664062499791e-06,0.5246321558952332,0.0013745708335425,0.0256408844143152,0.0004949108449545,0.1878875,2.477550624999797e-05,0.05856875,1.9724701562499544e-05,0.178455,1.035230625000272e-05,0.1314575,2.9349306249999013e-05,-7.468017578125,6,6.166726634760725,No
2038,6089.811,-119.28423622453722,37.51947124756248,0.04039125,7.10438265625001e-05,0.0536187499999999,6.738357656249985e-05,0.4942362606525421,0.0003492470484569,-0.0686392784118652,4.403628571929014e-05,0.15380125,0.0003936752015624,0.0524224999999999,8.639702499999968e-05,0.17679125,0.0006310772015624,0.1300825,0.0005010882249999,-0.50341796875,1,2.716781466295165,Yes
9980,0.0,-118.38433503318264,36.446052188842806,0.0139362499999999,0.0001016487598958,0.0346024999999999,0.0001482744083333,0.6769334077835083,0.0024280167017724,0.2707903087139129,0.0003010980023967,0.1630458333333333,0.0007271284930555,0.0322695833333333,0.0001198944675347,0.0940895833333333,0.000360616657118,0.0539991666666666,0.0001563712409722,4.573486328125,25,22.8452619071718,No
1425,0.0,-118.99395432831008,37.225194443836486,0.0358675,0.0,0.0512949999999999,0.0,0.4973062872886657,0.0,0.0706566646695137,0.0,0.158765,0.0,0.0533024999999999,0.0,0.13781,0.0,0.097935,0.0,3.01318359375,9,5.175336528223615,No
5689,0.0,-118.9868488092527,37.58255586310877,0.0318249999999999,5.724056250000021e-06,0.0457399999999999,3.2942250000000083e-06,0.5864464044570923,5.199691266444263e-08,0.2091412395238876,0.0002985883189413,0.1834325,1.9360000000002983e-05,0.04781625,1.2404390624999077e-06,0.119935,2.124306250000235e-06,0.0755087499999999,3.1461890624999087e-06,-14.677001953125,9,14.755828933464542,No
1409,0.0,-118.98195658491947,37.216587018284216,0.0242624999999999,0.0,0.040295,0.0,0.6266784071922302,0.0,0.1170666515827179,0.0,0.1620375,0.0,0.0371874999999999,0.0,0.128075,0.0,0.0807749999999999,0.0,-4.860595703125,10,7.139048434300715,No
4552,0.0,-118.904198069609,37.41265091434258,0.0233962499999999,4.194181406250001e-05,0.03945625,1.828631406250013e-05,0.5830772519111633,0.0004695802242993,0.1344867795705795,0.0001968411559791,0.14538625,3.548514062496483e-06,0.0383562499999999,9.06762656249999e-06,0.110915,3.001556249999926e-06,0.0709849999999999,6.806250000008368e-07,-9.027587890625,347,22.506542349837257,No
3739,0.0,-118.82517377663964,37.24300174467928,0.03962125,3.1951562499965564e-08,0.0748625,3.116430625000038e-05,0.3933181464672088,0.0006524140997019,0.0657034963369369,5.836084329057141e-05,0.18732375,6.753501562498099e-06,0.08172375,3.676906406250083e-05,0.16427875,2.3028001562497985e-05,0.1249675,5.4723006250000095e-05,-23.434326171875,364,9.00620061620904,No
10248,0.0,-118.3721693356202,36.54938204672087,0.0363625,9.39977156250002e-05,0.060651875,6.331150117187432e-05,0.4155588150024414,0.0002663542483152,-0.0781651511788368,0.0001008355156544,0.180056875,0.0004202683074218,0.074415625,8.816792617187541e-05,0.210169375,0.0003939266074218,0.154839375,0.0001135567511718,-6.78857421875,129,6.710489532029211,No
10436,0.0,-118.83081534969318,36.63194033556952,0.0187625,0.0001066452406249,0.03329625,2.4724270312500088e-05,0.6453245878219604,0.0008265129990235,0.1731755882501602,0.0005096763474087,0.14753125,4.065013906250081e-05,0.0319624999999999,1.847140625000016e-05,0.10386125,3.374765625008269e-07,0.0658012499999999,6.418671875006374e-07,-25.9154052734375,4,12.767177870375692,No
3623,0.0,-119.05134691147954,37.16900110516278,0.0376275,0.0,0.0466475,0.0,0.5484051704406738,0.0,0.1668223589658737,0.0,0.179555,0.0,0.0523675,0.0,0.1282125,0.0,0.0843499999999999,0.0,-2.711669921875,2,13.311731556740924,No
5581,7329.357,-118.58150476430004,37.1801418011521,0.0191291666666666,0.0001275876097222,0.0524591666666666,6.486725972222201e-05,0.2890737056732178,0.0040990742469281,0.083624817430973,0.0414364487009856,0.0912066666666666,0.0003960795513888,0.0497275,9.58536791666664e-05,0.0768424999999999,0.00030013445,0.054925,0.0002367506166666,-15.1484375,3,8.986598420772884,Yes
16683,0.0,-118.40454817397458,36.81088910258961,0.0391079166666666,0.000254026244618,0.0670112499999999,0.0003469928973958,0.2197856605052948,0.0015294106465888,-0.0525307022035121,0.0019538596971067,0.1031141666666666,0.0005013548451388,0.0670433333333333,0.0003877393743055,0.1135916666666666,0.0003948554347222,0.0916833333333333,0.0003471620243055,-4.56982421875,28,4.100171290486892,No
13291,136387.23,-118.602258773058,36.3384528302591,0.0259881249999999,0.0001603939605468,0.049968125,0.0001837783449218,0.5038651823997498,0.0008330214553933,-0.0160906184464693,0.0002464820608119,0.183178125,0.0012912618511718,0.0605762499999999,0.0001666731515624,0.1889256249999999,0.0012453192855468,0.12648,0.0004923142125,1.36328125,7,12.37507499445328,Yes
4768,0.0,-118.29051729067126,36.326944253607365,0.03304875,6.920160156249997e-05,0.05656125,1.7818951562499977e-05,0.4644648432731628,3.411553502474796e-07,-0.0341840796172618,0.0001052719543932,0.18322625,0.0001182928140624,0.0669975,1.5035006249999698e-05,0.196,5.802630625000027e-05,0.1387175,7.2630250000024765e-06,-3.91943359375,2,10.478547608078152,No
9941,0.0,-118.4507091499144,36.42864463459851,0.0104299999999999,5.710645416666657e-05,0.0339516666666666,4.775483472222201e-05,0.5743269920349121,0.0002675624053625,0.115242563188076,8.642551004316389e-05,0.1484066666666666,0.0002848240847222,0.040295,3.75468041666667e-05,0.1179183333333333,0.0002255754263888,0.0787125,0.0001142335791666,5.271484375,1,14.175872384489168,No
400,0.0,-118.6031967364467,36.011754510133365,0.0352006249999999,0.0001615105636718,0.052835,9.80239906249996e-05,0.2437566369771957,0.0001298890409498,-0.3249558806419372,5.841454474023178e-05,0.116944375,0.0001717842199218,0.0712874999999999,9.003383124999917e-05,0.22922,0.0005139516593749,0.244640625,0.0003673334542968,-1.659423828125,2,16.514925141620473,No
10831,0.0,-118.42218694945728,36.82983822868227,0.0560754166666666,6.449839878472131e-05,0.0829566666666666,7.694053888888941e-05,0.2916699051856994,0.0002447523523642,-0.0010631952900439,0.0018865046398364,0.1780516666666666,0.0001240866763888,0.0977791666666666,6.991699305555533e-05,0.1798620833333333,0.0006418279675347,0.1384791666666666,0.0003269066243055,-2.59814453125,47,0.2094768248761226,No
15563,0.0,-118.5026916246239,36.51824842365052,0.0398412499999999,0.0001842272265625,0.0635645833333333,0.0003944969092013,0.3238282799720764,0.0014334446187314,0.0077140885405242,0.0181283769079128,0.1578895833333333,0.003840367932118,0.0782495833333333,0.000712342482118,0.1758287499999999,0.0084396743119791,0.1385891666666666,0.0050581099784722,-5.22314453125,10,11.017681428993518,No
10067,0.0,-118.31293599027616,36.478439580066,0.0346244999999999,0.0001401634959999,0.0582689999999999,0.000115260244,0.4172470569610595,0.0008853294399836,-0.0636367574334144,8.360088689313844e-06,0.171998,0.0003431630784999,0.071271,0.000142549979,0.1953455,0.000432500706,0.1420725,0.0002202239325,-4.347412109375,15,7.709094157881905,No
2759,0.0,-119.1748055522135,37.16253990689478,0.0262149999999999,3.528359999999998e-05,0.04558875,0.0001454134515625,0.5980948209762573,0.003311820375074,0.1103545278310775,0.0005857854016705,0.1763924999999999,0.0007263025,0.0458637499999999,0.0002184853515625,0.14254,0.0008148170249999,0.08897,0.00062762775625,-2.823486328125,22,2.24621276273641,No
16227,0.0,-118.75252960150702,37.42198603084857,0.0246887499999999,1.6010001562500025e-05,0.0452999999999999,1.8906249999589564e-08,-0.3639066219329834,0.0043834505300908,-0.1429679989814758,0.0,0.0184325,1.3377306249999988e-05,0.0389474999999999,3.496899999999841e-06,0.0123549999999999,0.0002925810249999,0.0184325,0.0001830609,-6.43603515625,106,4.7675833114848905,No
4376,9828.859,-119.22901093013662,37.186009382991216,0.04233,0.0,0.0535499999999999,0.0,0.4317859411239624,0.0,-0.0506510883569717,0.0,0.143805,0.0,0.05707,0.0,0.15915,0.0,0.1210074999999999,0.0,-9.695556640625,2,25.893661824569094,Yes
9948,0.0,-118.65927708224612,36.43057482317684,0.00933,0.0,0.0335024999999999,0.0,0.6250395774841309,0.0,0.1916091442108154,0.0,0.1603325,0.0,0.036995,0.0,0.1087699999999999,0.0,0.072195,0.0,-13.294677734375,2,25.14745564139597,No
10372,0.0,-118.35366657161856,36.60358947380202,0.02133375,5.5000234895833255e-05,0.0457399999999999,4.6201581249999866e-05,0.5571955442428589,0.0001604053080085,0.1346452534198761,0.0010291930993604,0.1787483333333333,0.0005962891763888,0.0507220833333333,3.824593628472204e-05,0.1365495833333333,0.0004229130029513,0.0916145833333333,0.0001982016342013,-2.468505859375,86,6.193843704879775,No
1134,0.0,-118.89895440693718,37.0624759827482,0.04762375,7.503890624999815e-07,0.06675,9.80099999999852e-07,0.4423054754734039,9.52226114806498e-05,0.0346134677529335,0.0002625612360643,0.18809375,1.0619451562506044e-05,0.0727725,9.150624999999976e-06,0.17549875,7.042389062499738e-06,0.1274425,8.742249999957319e-07,13.041015625,2,3.63087357218304,No
3269,0.0,-119.1707156628407,37.60150712408023,0.079785,0.0,0.1141875,0.0,0.1779946535825729,0.0,-0.1150622144341468,0.0,0.185275,0.0,0.1292849999999999,0.0,0.233455,0.0,0.2173399999999999,0.0,14.98876953125,2,36.25223501405222,No
15420,35799.52,-118.81375312790986,37.18128882577332,0.0764575,0.0,0.1049475,0.0,0.1998391151428222,0.0,-0.1713630557060241,0.0,0.175265,0.0,0.1168825,0.0,0.247755,0.0,0.2366174999999999,0.0,-1.6728515625,8,6.127121521789105,Yes
2428,0.0,-119.27093714659657,37.62058251510227,0.0350699999999999,1.0353062500001106e-06,0.05306875,1.0440976562500152e-05,0.5004163980484009,5.617156985521232e-05,0.0096813794225454,6.193249242607225e-05,0.1799125,2.532605624999684e-05,0.0599437499999999,8.258439062500036e-06,0.17640625,4.66020156250288e-06,0.12784125,2.4095826562500755e-05,-2.08154296875,2,10.288225562760628,No
465,0.0,-118.50853762235782,36.118752956777534,0.0182881249999999,0.0001420662417968,0.0393874999999999,0.0001095537781249,0.5240544080734253,2.8889018620581464e-05,0.0564998313784599,0.0008039813675235,0.162993125,0.0009251502605468,0.0509581249999999,9.605826054687488e-05,0.14456125,0.0004783600765624,0.098189375,0.0002494915542968,-13.9111328125,1,15.427415520291062,No
4473,0.0,-118.96135596693324,37.33728201678761,0.018625,0.0,0.0305874999999999,0.0,0.7120351791381836,0.0,0.3198820650577545,0.0,0.168445,0.0,0.0283325,0.0,0.0867974999999999,0.0,0.0465925,0.0,-9.3857421875,1,25.755427304083,No
1280,0.0,-118.82162224431605,37.14744112506813,0.0380399999999999,0.0,0.0522849999999999,0.0,0.5005500316619873,0.0,-0.0163977611809968,0.0,0.1773275,0.0,0.0590224999999999,0.0,0.18324,0.0,0.1354725,0.0,0.897216796875,8,2.198634381571285,No
1546,0.0,-119.20896846010794,37.28568901150804,0.0262975,3.66025000000025e-07,0.0419037499999999,2.67731406249994e-06,0.6357824206352234,1.162234963658637e-06,0.2850709557533264,8.417891537247646e-05,0.1815625,6.185822500000271e-05,0.0404324999999999,3.6005062500001246e-06,0.10111125,4.0880039062499846e-05,0.0649625,4.465580625000014e-05,-10.14404296875,3,14.821253916574594,No
436,67062.97,-118.40212724479164,36.04889389990082,0.0159025,0.000140105521875,0.04002,0.000136221421875,0.613879919052124,0.0006771452040324,0.1249932944774627,0.0004930375808633,0.1816725,0.0007400968781249,0.043925,9.113833437499984e-05,0.1414743749999999,0.0004982989386718,0.0898225,0.000216254603125,-4.5556640625,71,4.605712504183219,Yes
3770,12730.943,-118.76553205817616,37.251581906156986,0.0319349999999999,4.726562499999306e-07,0.057455,3.760755625000032e-05,0.4324778616428375,0.0020276604715528,0.0403406098484993,0.0004874224446289,0.135775,4.6512400000000426e-05,0.0542787499999999,7.527731406249986e-05,0.1256412499999999,0.0001401560015624,0.0905924999999999,0.000132135025,-5.019287109375,8,9.498822752174442,Yes
1337,9947.627,-119.01239008060948,37.18333257874647,0.021815,0.0,0.0361424999999999,0.0,0.6015837788581848,0.0,0.1174354702234268,0.0,0.14562,0.0,0.036225,0.0,0.1150125,0.0,0.073075,0.0,-0.376220703125,1,3.39494451171617,Yes
4909,0.0,-118.45247442544624,37.09578754350463,0.0660075,3.600506249999691e-06,0.1017849999999999,1.4822500000143124e-07,0.0493490025401115,0.0001113407595406,-0.1498712450265884,1.2882273084727225e-07,0.12357875,2.9541015624991868e-06,0.11194625,6.581265624989313e-07,0.1671525,5.990256250001241e-06,0.18368,6.806250001101244e-09,-6.24462890625,4,29.71934251726017,No
11313,0.0,-119.52882321091916,37.567522413389824,0.0483983333333333,9.667009305555554e-05,0.0632116666666666,1.887263888888877e-05,0.4280630946159363,0.0004219442636727,-0.0713068544864654,0.0004337945972155,0.178895,0.0004351558291666,0.0712783333333333,2.3579538888889376e-05,0.2055516666666666,0.0002454093430555,0.1507716666666666,0.0001582883347222,4.068603515625,4,2.622240449968743,No
4016,0.0,-119.13232497009578,37.3820483518434,0.0332412499999999,0.0003980523765624,0.05425125,0.0005483207640625,0.34965381026268,0.0006257662928405,-0.1554530411958694,0.000105140453949,0.12956,0.00369025875625,0.064165,0.0010799439062499,0.17555375,0.0063053525390625,0.14425875,0.0047739462890625,8.328125,3,4.213660817174174,No
3322,5978.605,-119.01405313925277,37.33920327851634,0.0347949999999999,7.868024999999968e-06,0.044585,2.3692556250000125e-05,0.521705687046051,4.192471901226513e-05,0.2457311004400253,0.0017798027138503,0.15330625,0.0001401560015624,0.04825625,2.096495156250029e-05,0.0924625,1.3340250000024728e-06,0.0710125,2.083922500000033e-05,-9.0380859375,1,13.62775146142724,Yes
9805,0.0,-118.6359946980882,36.37719486948285,0.0085508333333333,5.7626418055555526e-05,0.0324208333333333,7.021495555555556e-05,0.6372951865196228,0.0007030098526502,0.1873415261507034,0.0018238088179082,0.1667216666666666,0.0004545109555555,0.0372424999999999,5.483770416666653e-05,0.1156266666666666,0.0006253039680555,0.0726166666666666,0.0002816281722222,8.4833984375,1,8.40686940111762,No
13033,0.0,-118.97597068071173,37.42329048298005,0.01957375,1.1816406249998265e-07,0.0375174999999999,2.185562499998004e-07,0.7083243131637573,0.000166566447601,0.3299764394760132,8.617959425447075e-05,0.18341875,2.8603265624996266e-06,0.03134375,3.652876562500141e-06,0.0924349999999999,7.714506249999198e-06,0.0567125,4.368099999999854e-06,-5.47705078125,5,10.34502726699899,No
15716,0.0,-118.5410415282718,36.48528066320513,0.0178320833333333,0.0003197559654513,0.0297441666666666,0.0003582788993055,0.1478821784257888,0.0369020655556399,-0.1501529067754745,0.0339867893166355,0.0251791666666666,0.0003055198743055,0.0225758333333333,0.0003434087555555,0.0278375,0.0002179469645833,0.0263249999999999,0.0001651544125,-5.013671875,1,1.9082758563018845,No
1796,0.0,-118.96965111038496,37.44240108007902,0.054045,1.840410000000011e-05,0.07440875,8.563188906249904e-05,0.3477069437503814,9.434009888439898e-06,-0.078778438270092,0.0006141252624739,0.16608,0.0003214849,0.080445,8.537759999999953e-05,0.19579375,0.0009444097265624,0.1508449999999999,0.0010962721,1.7890625,6,0.6850191124845991,No
3592,0.0,-119.06750084428116,37.1547541725461,0.0486,2.044899999999964e-06,0.07443625,3.162656406249971e-05,0.3883990943431854,5.874111149459238e-05,0.0659998208284378,9.111383978389376e-05,0.17863375,4.5579376562500384e-05,0.0786437499999999,2.414139062499425e-06,0.1564275,8.49722500000094e-06,0.13081125,3.17814062501115e-07,14.007080078125,2,43.0433729316167,No
2726,0.0,-119.10095425756737,37.32417075391829,0.0407349999999999,1.815756249999752e-06,0.05584625,1.0001406250013601e-07,0.4483405947685241,1.5720447196693188e-05,0.0156145254150033,1.3944327615963005e-05,0.1693525,9.317756250001865e-06,0.064495,2.730062499999367e-07,0.1641275,3.001556249999926e-06,0.12124125,7.987890625008737e-07,-0.575927734375,4,10.392968501777569,No
936,0.0,-119.06554218525824,36.966043612891454,0.0198075,6.125624999999996e-06,0.0371187499999999,8.417251562500144e-06,0.6612129807472229,0.0002984519393518,0.2499523907899856,7.987070951946673e-05,0.17852375,3.0098939062500607e-05,0.0365,1.125602499999997e-05,0.1072025,2.8462224999999463e-05,0.0681662499999999,2.1471639062500304e-05,1.964599609375,2,11.949955712468654,No
15790,3346.26,-118.60586943452044,36.63109387265269,0.0214368749999999,4.175232617187504e-05,0.0588574999999999,1.6363359374999952e-05,0.4364762604236603,0.0004818000124447,0.0361407846212387,2.7553146834342467e-05,0.158875,3.877671875002903e-06,0.0624187499999999,1.686607656249976e-05,0.147799375,5.698485546871968e-06,0.09528125,0.0001238724265625,-4.842041015625,2,1.4051897552604191,Yes
425,0.0,-118.58823248418555,36.04191064176184,0.0412299999999999,0.00026012806875,0.061916875,0.0001681508167968,0.2846326828002929,0.000335013164805,-0.2758630216121673,0.0007418491124381,0.143454375,0.0003250844136718,0.0802249999999999,0.000164221578125,0.25188,0.0004728078781249,0.252835625,0.0002078259605468,-12.5830078125,2,32.86251863667447,No
4156,0.0,-119.5158406833215,37.45550079026992,0.0143991666666666,8.5617751388889e-05,0.0327966666666666,6.128263472222216e-05,0.6946057677268982,0.0002474166812649,0.3144198060035705,0.0005975513738388,0.1641825,0.0005694779291666,0.0296249999999999,2.407345416666655e-05,0.0855416666666666,0.0001555809597222,0.05102,6.373725416666607e-05,-4.178466796875,19,7.798980245846252,No
1936,20738.548,-119.43712304665542,37.479909200391965,0.0300374999999999,1.3340249999999792e-06,0.0461662499999999,8.337656250004613e-08,0.5921368598937988,1.1340314139129948e-05,0.1411137729883194,0.0001038798263774,0.18583875,5.719140625040642e-07,0.04761,4.726562500005811e-07,0.13991375,1.210170156249954e-05,0.08813125,4.779689062499662e-06,-0.223876953125,13,3.0676822906524674,Yes
3767,7269.034,-118.8613787891094,37.25243203889134,0.0397587499999999,5.781701406250002e-05,0.0550075,6.760950625000041e-05,0.5289456844329834,0.0020256958787182,0.0937247052788734,0.000511811388229,0.1835699999999999,0.00012404390625,0.05719375,0.0001106441015624,0.15267375,0.0002619137640624,0.10254125,0.0002233903890625,0.20068359375,9,19.437331390190664,Yes
2298,0.0,-119.0736500839509,37.16355169036616,0.0378199999999999,0.0,0.0534124999999999,0.0,0.4901969134807586,0.0,-0.0363431200385093,0.0,0.17719,0.0,0.0606174999999999,0.0,0.190555,0.0,0.1284325,0.0,0.982666015625,1,3.625345363696341,No
1457,0.0,-119.02990790844304,37.2398152369357,0.0303675,7.714506249999957e-06,0.0437462499999999,4.779689062499879e-06,0.6014103889465332,1.2789475932917238e-05,0.0895953178405761,0.0001192290454691,0.17137375,4.123245156250136e-05,0.0426737499999999,4.310814062500126e-06,0.14310375,4.9006890625001576e-06,0.08494125,4.726562500764753e-09,-1.07958984375,23,2.874981880923327,No
