ID,Longitude,Latitude,Upland_Area,Slope_at_Pour
48,-122.16416666666666,41.74083333333334,6.944444444444446e-07,3393.4167566651963
49,-122.11916666666666,41.716666666666676,3.472222222222223e-06,599.9160004800065
50,-122.09416666666667,41.72083333333334,0.0006500000000000001,1196.9400002406996
51,-122.18833333333333,41.76666666666667,6.944444444444446e-07,13852.075656738234
52,-122.19416666666666,41.76916666666667,7.63888888888889e-06,2400.0
53,,,,
54,-122.19416666666667,41.767500000000005,6.944444444444446e-07,0.018000000090978574
55,-122.21166666666667,41.76500000000001,0.0009750000000000002,1199.916000239956
56,-122.19666666666666,41.81083333333334,3.472222222222223e-06,13254.433220624713
57,-122.18833333333333,41.81833333333334,6.944444444444446e-07,6462.135376810368
58,-122.21083333333334,41.792500000000004,6.944444444444446e-07,8858.89383614004
59,-122.21166666666666,41.84416666666667,6.944444444444446e-07,6462.197768561405
60,-122.23916666666666,41.84166666666667,4.166666666666667e-05,7683.749084919418
61,-122.2425,41.845000000000006,1.3888888888888892e-06,11063.453348751464
62,-122.23416666666667,41.836666666666666,9.027777777777779e-06,14499.655168313486
63,-122.22,41.83500000000001,1.3888888888888892e-06,7199.999999999999
64,-122.23166666666667,41.86500000000001,2.083333333333334e-06,1199.9039999999695
65,-122.22083333333333,41.87583333333334,6.944444444444446e-07,3794.7256028039947
66,-122.20916666666666,41.877500000000005,2.7777777777777783e-06,0.03599999990910874
67,-122.2125,41.877500000000005,0.0002166666666666667,0.03599999990910874
68,-122.21416666666667,41.94416666666667,1.3888888888888892e-06,3394.1295203005598
69,-121.88583333333334,41.67250000000001,0.00035972222222222227,3599.9999999999995
70,-121.92583333333334,41.569166666666675,8.333333333333335e-06,0.02683281566225113
71,-121.92083333333333,41.58333333333334,5.555555555555557e-06,14843.180252223576
72,-121.97083333333333,41.59666666666667,0.00024097222222222228,0.03649657508964432
73,-121.96833333333333,41.60750000000001,7.63888888888889e-06,0.026832815906294168
74,-121.88166666666666,41.25166666666667,1.3194444444444448e-05,1199.9039999999695
75,-121.35583333333334,40.139166666666675,2.083333333333334e-06,46137.620224714665
76,-121.36833333333334,40.13083333333334,1.1111111111111113e-05,0.02683281566225113
77,-121.33500000000001,40.102500000000006,2.6388888888888895e-05,0.02683281566225113
78,-121.37416666666667,40.10750000000001,6.944444444444446e-07,0.030594117138088926
79,-121.34666666666666,40.09083333333334,0.0020173611111111117,0.03600000018195715
80,-121.36833333333334,40.113333333333344,0.0005791666666666667,0.02683281578427265
81,-121.39166666666667,40.120833333333344,2.0833333333333336e-05,0.02683281566225113
82,-121.32166666666667,40.09833333333334,4.166666666666667e-05,0.02683281566225113
83,-121.35083333333333,40.09083333333334,2.0833333333333336e-05,0.02683281566225113
84,-121.36500000000001,40.06500000000001,6.944444444444446e-07,0.030594117138088926
85,-121.30333333333333,40.10416666666667,6.944444444444446e-07,0.02683281566225113
86,-121.35666666666667,40.09833333333334,5.2083333333333343e-05,0.02683281566225113
87,-121.36,40.09500000000001,5.277777777777779e-05,0.02683281584528341
88,-121.365,40.09666666666667,6.458333333333335e-05,0.02683281566225113
89,-121.35083333333334,40.099166666666676,1.8750000000000005e-05,0.026832815967304927
90,-121.46083333333334,40.02833333333334,6.944444444444446e-07,0.011999999969702912
91,-121.45,40.02750000000001,5.4861111111111125e-05,0.02683281566225113
92,-121.435,40.07833333333334,2.5000000000000005e-05,0.011999999969702912
93,-121.45666666666666,40.07083333333334,9.027777777777779e-06,0.026832815723261887
94,-121.425,40.05583333333334,2.3611111111111117e-05,0.026832815967304927
95,-121.4475,40.08333333333334,0.00016250000000000002,0.011999999969702912
96,-121.4275,40.07833333333334,0.00011388888888888892,0.012000000242551323
97,-121.42833333333333,40.09750000000001,9.722222222222224e-06,0.011999999969702912
98,-121.40583333333333,40.09666666666668,1.3888888888888892e-06,0.03600000018195715
99,-121.39083333333333,40.102500000000006,3.194444444444445e-05,0.02683281566225113
100,-121.39,40.10083333333334,3.055555555555556e-05,0.02683281578427265
101,-121.41833333333334,40.09666666666667,8.26388888888889e-05,0.011999999969702912
102,-121.3875,40.10333333333334,2.9166666666666673e-05,0.026832815906294168
103,-121.39833333333334,40.09250000000001,3.6111111111111116e-05,0.02683281566225113
104,-121.39166666666667,40.11083333333334,6.944444444444446e-07,0.024738633691246917
105,-121.40166666666667,40.080000000000005,4.861111111111112e-05,0.02683281566225113
106,-121.39916666666667,40.07000000000001,0.00013888888888888892,0.011999999969702912
107,-121.40333333333334,40.065000000000005,0.0001465277777777778,0.011999999969702912
108,-121.40333333333334,40.06416666666667,0.00012847222222222226,0.011999999969702912
109,-121.395,40.06666666666668,4.930555555555556e-05,0.02683281566225113
110,-121.38416666666667,40.065833333333345,4.51388888888889e-05,0.02683281566225113
111,-121.38416666666667,40.06416666666667,4.652777777777779e-05,0.02683281566225113
112,-121.39666666666668,40.145833333333336,4.861111111111112e-06,0.02683281584528341
113,-121.29333333333334,40.143333333333345,2.7777777777777783e-06,21641.62655624572
114,-121.29083333333334,40.12333333333334,1.8750000000000005e-05,0.02683281566225113
115,-121.25083333333333,40.09416666666667,1.5972222222222224e-05,16842.80261714184
116,-121.30666666666667,40.116666666666674,1.7361111111111114e-05,0.02683281584528341
117,-121.31083333333333,40.050000000000004,4.166666666666667e-05,0.02683281584528341
118,-121.39333333333335,40.14750000000001,4.861111111111112e-06,28123.299948619115
119,-120.15666666666667,38.77666666666668,6.944444444444446e-07,11320.777358467925
120,-120.15,38.771666666666675,6.944444444444446e-07,6000.0
121,-120.13833333333334,38.75750000000001,0.0004423611111111112,8049.844718999242
122,-120.13083333333333,38.75250000000001,1.944444444444445e-05,14999.999999999998
123,-119.40166666666667,37.95250000000001,2.083333333333334e-06,41716.18390984487
124,-119.39750000000001,37.95000000000001,2.083333333333334e-06,18638.66948041088
125,-119.42416666666666,37.95416666666667,6.944444444444446e-07,22200.0
126,-119.43,37.95083333333334,4.51388888888889e-05,15297.058540778355
127,-119.43583333333333,37.93416666666668,4.166666666666668e-06,8653.323061113573
128,-119.43583333333333,37.914166666666674,2.083333333333334e-06,6378.08748764079
129,-119.43666666666667,37.91250000000001,2.083333333333334e-06,5531.726674375732
130,-119.43083333333334,37.91083333333334,0.00020486111111111115,6788.2250993908565
131,-119.43,37.907500000000006,1.3888888888888892e-06,4800.0
132,-119.39833333333334,37.89833333333334,6.944444444444446e-07,4326.661530556787
133,-119.39833333333334,37.889166666666675,7.63888888888889e-06,2683.281572999748
134,-119.39,37.88666666666668,2.7777777777777783e-06,2400.0
135,,,,
136,,,,
137,-119.365,37.87916666666668,1.3888888888888892e-06,1800.00000016
138,-119.39583333333333,37.83500000000001,0.2841222222222223,2473.8633753705963
139,-119.34333333333333,37.87250000000001,2.083333333333334e-06,3841.874542459709
140,-119.33833333333334,37.87250000000001,6.944444444444446e-07,2683.281572999748
141,-119.33166666666666,37.87000000000001,1.3888888888888892e-06,4947.7267507411925
142,-119.335,37.870833333333344,1.0416666666666668e-05,4800.0
143,-119.31666666666666,37.870833333333344,2.083333333333334e-06,16842.80261714184
144,-119.31666666666666,37.870833333333344,2.083333333333334e-06,16842.80261714184
145,-119.30416666666666,37.86750000000001,1.3888888888888892e-06,34985.711369071796
146,-119.3,37.849166666666676,0.015559722222222225,4326.661530556787
147,-119.28166666666667,37.83333333333334,0.0026777777777777785,8653.256497100436
148,-119.27813719942691,37.82659391513339,6.944444444444446e-07,2683.281572999748
149,-119.2775,37.826666666666675,5.555555555555557e-06,1341.640786499874
150,-119.2750547363817,37.821743170628714,6.944444444444446e-07,4947.7267507411925
151,,,,
152,-119.27416666666667,37.82083333333334,6.944444444444446e-07,12000.0
153,-119.27583333333334,37.81750000000001,6.944444444444446e-06,8653.323061113573
154,-119.25916666666667,37.80666666666667,4.861111111111112e-06,19237.463450257677
155,-119.2625,37.79583333333335,1.3888888888888892e-06,14449.913494550754
156,-119.28,37.790833333333346,1.3888888888888892e-06,14512.063946937387
157,-119.25416666666666,37.8175,0.0027027777777777783,1697.0562748477141
158,-119.24916666666667,37.82416666666668,6.944444444444446e-07,8736.131867136623
159,-119.23916666666666,37.81833333333334,4.861111111111112e-06,7683.749084919418
160,-119.23416666666667,37.811666666666675,6.944444444444446e-07,5366.563145999496
161,-119.37416666666667,37.981666666666676,1.666666666666667e-05,9138.92772703669
162,-119.35416666666667,37.985000000000014,9.722222222222224e-06,5126.402247190519
163,,,,
164,-119.36,37.98916666666668,3.9583333333333345e-05,4800.0
165,-119.33083333333335,37.95250000000001,0.00011388888888888892,7421.590126111788
166,-119.35,37.97000000000001,4.166666666666668e-06,35799.441336423115
167,-119.33416666666666,37.95750000000001,6.041666666666668e-05,18744.59922217597
168,-119.35666666666667,37.93833333333334,9.722222222222224e-06,8400.0
169,-119.34416666666667,37.93500000000001,6.250000000000001e-06,2683.281572999748
170,-121.4325,41.18583333333334,1.3888888888888892e-06,1199.9880000000303
171,-120.02583333333334,38.845833333333346,1.527777777777778e-05,0.011999999969702912
172,-120.0175,38.83583333333334,2.5000000000000005e-05,0.011999999969702912
173,-120.035,38.83500000000001,5.277777777777779e-05,0.016970562705630587
174,-118.9525,37.71083333333334,0.0005020833333333334,3394.1125496954282
175,-121.84666666666666,40.84583333333334,6.944444444444446e-07,4024.922359499621
176,-121.235,40.833333333333336,3.472222222222223e-06,9767.292357659822
177,-121.875,40.98500000000001,5.555555555555557e-06,1341.5334552369197
178,-121.78416666666666,40.51583333333334,3.472222222222223e-06,11272.922247740393
179,-121.36916666666667,40.71750000000001,2.083333333333334e-06,0.024000000212254236
180,-121.37083333333334,40.71750000000001,6.944444444444446e-07,1697.0053632444526
181,-121.37666666666667,40.720000000000006,1.3888888888888892e-06,0.023999999939405825
182,-121.43916666666667,40.840833333333336,0.6812368055555557,8735.479137263585
183,-120.20916666666666,39.99333333333334,7.63888888888889e-06,0.011999999969702912
184,-118.92583333333334,37.713333333333345,0.00011388888888888892,7224.956747275377
185,-121.37166666666667,40.71500000000001,7.63888888888889e-06,1341.6139537511729
186,-121.3725,40.715,1.3888888888888892e-06,1199.916000239956
187,-120.225,40.05166666666667,0.0018076388888888892,0.013416407831125564
188,-120.2075,39.995000000000005,8.333333333333335e-06,0.012000000242551323
189,-120.41833333333334,38.881666666666675,1.0416666666666668e-05,0.012000000242551323
190,-121.23666666666666,40.84416666666667,4.166666666666668e-06,6118.823416311342
191,-121.25916666666667,40.82083333333333,7.63888888888889e-06,20689.127579480002
192,-121.25,40.82750000000001,2.083333333333334e-06,20715.21180195848
193,-121.25166666666667,40.82916666666667,1.3888888888888892e-06,37585.10343207798
194,,,,
195,-121.24583333333334,40.83166666666668,3.472222222222223e-06,25765.092664300668
196,-121.24416666666667,40.75833333333334,2.083333333333334e-06,21897.94510907359
197,,,,
198,-121.24,40.75500000000001,6.944444444444446e-06,11208.925015361643
199,-121.24916666666667,40.77083333333334,2.7777777777777783e-06,13322.16198670471
200,-121.24583333333334,40.76750000000001,6.944444444444446e-07,14261.837188805655
201,-121.255,40.76666666666667,6.250000000000001e-06,8653.323061113573
202,-121.25166666666667,40.77000000000001,6.944444444444446e-07,11833.849753989613
203,-121.26083333333334,40.76333333333334,1.3888888888888892e-06,6708.203932499369
204,-121.26166666666667,40.7625,6.944444444444446e-07,4686.149805543992
205,-121.27416666666666,40.70666666666667,0.002578472222222223,8421.353430554143
206,-121.01583333333333,40.599166666666676,4.166666666666668e-06,4326.661530556787
207,-120.63,39.77083333333334,1.3888888888888891e-05,0.011999999969702912
208,-120.57833333333333,39.716666666666676,4.3055555555555566e-05,0.011999999969702912
209,-120.58416666666666,39.71583333333334,4.7222222222222235e-05,0.011999999969702912
210,-120.52916666666667,39.59833333333334,2.7777777777777783e-06,0.011999999969702912
211,-120.52583333333334,39.6375,1.527777777777778e-05,0.011999999969702912
212,-120.53083333333333,39.601666666666674,0.0001576388888888889,0.016970562705630587
213,-118.335,35.42666666666668,2.083333333333334e-06,14499.655168313486
214,-118.32583333333334,35.440833333333345,1.3888888888888892e-06,9079.647570252933
215,-118.61583333333333,35.463333333333345,8.333333333333335e-06,29637.813684548324
216,-118.61,35.46416666666668,0.00010625000000000002,17055.204484262274
217,-118.57916666666667,35.475000000000016,4.166666666666668e-06,28681.00416652109
218,-118.4075,35.48083333333335,2.7777777777777783e-06,30599.978823531546
219,-118.34,35.48333333333335,3.472222222222223e-06,50371.42046835685
220,-118.3475,35.506666666666675,2.7777777777777783e-06,80187.0313704155
221,-118.32416666666667,35.529166666666676,0.00015694444444444447,26966.64606509308
222,-118.3325,35.56500000000001,6.944444444444446e-07,18277.85545407338
223,-118.36416666666666,35.58250000000001,4.861111111111112e-06,66434.93057119875
224,-118.30166666666666,35.77750000000001,0.00010277777777777779,0.018973665913106372
225,-118.5925,35.78750000000001,2.9861111111111117e-05,0.030000000060681483
226,-118.33,35.79250000000001,0.0013125000000000003,0.018000000090978574
227,-118.52416666666667,35.79166666666668,6.944444444444446e-07,0.024738633691246917
228,-118.57583333333334,35.800833333333344,0.00024375000000000004,0.02683281566225113
229,-118.32333333333334,35.81416666666667,7.63888888888889e-06,0.03599999990910874
230,-118.2975,35.82916666666668,6.944444444444446e-07,0.018000000090978574
231,-118.56333333333333,35.83583333333335,1.3888888888888892e-06,32227.317604789885
232,-118.56916666666666,35.83916666666668,8.333333333333335e-06,18782.971010998233
233,-118.58,35.84250000000001,2.7777777777777783e-06,42852.77120560582
234,-118.54583333333333,35.83916666666668,7.63888888888889e-06,16099.689437998484
235,-118.34416666666667,35.84333333333335,9.722222222222224e-06,0.03600000004553294
236,-118.5475,35.849166666666676,1.1805555555555559e-05,19469.97688750554
237,-118.52666666666667,35.855833333333344,1.1111111111111113e-05,8988.798000032082
238,-118.57666666666667,35.860000000000014,1.3888888888888892e-06,14843.180252223576
239,-118.57666666666667,35.86416666666668,6.944444444444446e-07,7589.46638440411
240,-118.55916666666667,35.86833333333335,1.527777777777778e-05,9391.485505499117
241,-118.3375,35.859166666666674,2.9861111111111117e-05,0.02683281566225113
242,-118.53833333333334,35.87000000000001,0.0002444444444444445,4368.065933568311
243,-118.57833333333333,35.870833333333344,9.027777777777779e-06,7823.042886243177
244,-118.55,35.881666666666675,6.250000000000001e-06,8400.0
245,-118.25833333333334,35.885833333333345,0.0010993055555555558,0.024738633691246917
246,-118.5825,35.89333333333334,8.055555555555557e-05,16842.80261714184
247,-118.59833333333333,35.923333333333346,3.472222222222223e-05,11462.98390472568
248,-118.56416666666667,35.925833333333344,2.430555555555556e-05,6118.823416311342
249,-118.3875,35.925833333333344,2.7777777777777782e-05,0.030594117138088926
250,-118.60416666666667,35.93250000000001,4.861111111111112e-06,14449.913494550752
251,-118.31416666666667,35.929166666666674,1.1805555555555559e-05,0.024738633691246917
252,-118.6075,35.94250000000001,4.166666666666668e-06,22321.29028528593
253,-118.58666666666667,35.93916666666668,2.7777777777777782e-05,11833.849753989613
254,-118.57583333333334,35.94000000000001,2.7777777777777783e-06,13254.433220624713
255,-118.32666666666667,35.94000000000001,4.166666666666668e-06,53400.0
256,-118.6125,35.95083333333334,1.3888888888888892e-06,4326.661530556787
257,-118.61083333333333,35.951666666666675,6.944444444444446e-07,5091.168824543141
258,-118.5975,35.95083333333334,1.3888888888888892e-06,16810.71087134628
259,-118.32916666666667,35.948333333333345,4.166666666666668e-06,7589.46638440411
260,-118.60666666666667,35.95000000000001,3.88888888888889e-05,11208.925015361643
261,-118.61916666666667,35.95666666666668,0.0004173611111111112,3794.733192202055
262,-118.35833333333333,35.95083333333335,6.944444444444446e-07,8049.844718999242
263,-118.32083333333334,35.95416666666668,3.472222222222223e-06,9000.0
264,-118.60916666666667,35.95833333333334,1.3888888888888892e-06,18686.893802876923
265,-118.635,35.96000000000001,0.0013493055555555558,1200.0
266,-118.355,35.95833333333334,2.083333333333334e-06,22545.942854548735
267,-118.60416666666667,35.96916666666668,1.5972222222222224e-05,16321.76461048253
268,-118.3375,35.963333333333345,6.944444444444446e-07,6997.14227381436
269,-118.36166666666666,35.96166666666667,0.0001354166666666667,11649.89270336856
270,-118.3575,35.96583333333334,6.944444444444446e-07,23152.537657889687
271,-118.63916666666667,35.97250000000001,0.002822916666666667,1697.0562748477141
272,-118.36250000000001,35.96750000000001,4.166666666666668e-06,8736.131867136623
273,-118.6225,35.976666666666674,6.944444444444446e-07,2683.281572999748
274,-118.59916666666666,35.977500000000006,2.291666666666667e-05,52058.42871236127
275,-118.36916666666667,35.96500000000001,6.944444444444446e-07,9486.832980505138
276,-118.5875,35.97916666666668,6.944444444444446e-07,27911.288039071216
277,-118.62,35.980833333333344,2.7777777777777782e-05,3794.733192202055
278,-118.62833333333333,35.97916666666668,6.944444444444446e-07,600.00000012
279,-118.62833333333333,35.98416666666668,0.00046041666666666675,2683.227907368423
280,-118.585,35.98333333333335,2.7777777777777782e-05,15840.454538932903
281,-118.35,35.98333333333334,2.7777777777777783e-06,11320.777358467925
282,-118.37,35.985833333333346,9.027777777777779e-06,27364.210202379312
283,-118.345,35.98250000000001,0.0009756944444444446,8590.69263796581
284,-118.35333333333332,35.99333333333334,3.472222222222223e-06,31498.57139617605
285,-118.61333333333333,35.99416666666668,6.944444444444446e-07,2683.281572999748
286,-118.6075,35.99833333333334,1.3194444444444448e-05,5366.563145999496
287,-118.3575,35.99083333333334,2.430555555555556e-05,11384.199576606166
288,-118.61,36.000000000000014,6.944444444444446e-07,2683.281572999748
289,-118.62333333333333,35.99833333333334,6.944444444444446e-06,2400.0
290,-118.36166666666666,35.995833333333344,6.944444444444446e-07,10322.790320451151
291,-118.33,35.99333333333334,2.7777777777777783e-06,9600.0
292,-118.36083333333333,35.99833333333334,5.555555555555557e-06,4947.7267507411925
293,-118.56916666666666,36.003333333333345,6.944444444444446e-07,2400.0
294,-118.34833333333333,35.999166666666675,6.944444444444446e-07,3000.0
295,-118.60666666666667,36.01166666666668,6.944444444444446e-07,2400.0
296,-118.60166666666666,36.010833333333345,1.3888888888888892e-06,3794.733192202055
297,-118.605,36.01250000000001,8.40277777777778e-05,4326.661530556787
298,-118.37083333333334,36.01166666666668,9.722222222222224e-06,0.03794733208505948
299,-118.33666666666667,36.00916666666668,1.3888888888888892e-06,0.03600000004553294
300,-118.3575,36.00583333333334,3.472222222222223e-06,32310.98884280702
301,-118.59583333333333,36.01750000000001,4.51388888888889e-05,2400.0
302,-118.605,36.01666666666668,6.944444444444446e-07,848.5281374238571
303,-118.385,36.01333333333335,6.250000000000001e-06,0.02683281566225113
304,-118.405,36.01666666666668,2.7777777777777783e-06,0.03600000004553294
305,-118.365,36.018333333333345,4.861111111111112e-06,0.02683281566225113
306,-118.42583333333333,36.01333333333334,2.0833333333333336e-05,1341.640786499874
307,-118.60083333333333,36.02083333333334,0.00010416666666666669,3394.078608739724
308,-118.325,36.01583333333335,5.1388888888888896e-05,0.030594117004313984
309,-118.41666666666667,36.02083333333334,4.166666666666668e-06,21732.9243315298
310,-118.59833333333333,36.01916666666667,0.00013611111111111113,599.9880004800399
311,-118.3625,36.02000000000001,2.7777777777777783e-06,13200.0
312,-118.60083333333333,36.02500000000001,2.7777777777777783e-06,2683.281572999748
313,-118.32166666666667,36.02000000000001,0.00012361111111111115,0.02683281584528341
314,-118.36916666666667,36.02083333333334,8.333333333333335e-06,0.011999999969702912
315,-118.33500000000001,36.01916666666667,6.944444444444446e-07,0.030594117138088926
316,-118.37750000000001,36.021666666666675,6.944444444444446e-06,0.026832815784272646
317,-118.57833333333333,36.030000000000015,6.944444444444446e-07,599.9760000000606
318,-118.36583333333333,36.029166666666676,1.4583333333333337e-05,0.011999999969702912
319,-118.60249999999999,36.03083333333335,2.083333333333334e-06,599.9940000000151
320,-118.38416666666667,36.03083333333334,1.3888888888888892e-06,0.03600000018195715
321,-118.38666666666667,36.036666666666676,2.7777777777777783e-06,7890.741934535968
322,-118.5925,36.04250000000001,6.944444444444446e-07,1341.538821842988
323,-118.60083333333333,36.043333333333344,4.166666666666668e-06,600.0
324,-118.59083333333334,36.045000000000016,2.7777777777777783e-06,599.9880004800399
325,-118.36,36.044166666666676,5.555555555555557e-06,1697.0562748477141
326,-118.59083333333334,36.047500000000014,6.944444444444446e-07,600.0
327,-118.27250000000001,36.04250000000001,2.7777777777777783e-06,35445.73317058063
328,-118.59333333333333,36.04916666666668,4.861111111111112e-06,1199.9760003750682
329,-118.33416666666668,36.048333333333346,6.944444444444446e-07,10322.790320451151
330,-118.595,36.05166666666668,6.944444444444446e-07,1696.996878068977
331,-118.38166666666666,36.047500000000014,0.0008631944444444446,0.005999999984851456
332,-118.36333333333333,36.04166666666668,6.944444444444446e-07,2683.281572999748
333,-118.40166666666667,36.054166666666674,6.944444444444446e-07,0.030000000060681483
334,-118.3525,36.05583333333334,4.861111111111112e-06,3000.0
335,-118.18333333333334,36.04916666666668,6.944444444444446e-07,0.024738633691246917
336,-118.36333333333333,36.05583333333335,7.63888888888889e-06,3000.0
337,-118.18666666666667,36.05500000000001,3.6111111111111116e-05,0.026832815723261887
338,-118.57833333333333,36.06416666666668,6.944444444444446e-07,1341.6461531059385
339,-118.2375,36.061666666666675,2.083333333333334e-06,11587.92474949678
340,-118.41,36.06000000000001,0.003787500000000001,0.02683281584528341
341,-118.5125,36.06500000000001,2.430555555555556e-05,0.02683281566225113
342,-118.21583333333334,36.07000000000001,2.0138888888888892e-05,0.024738633955948757
343,-118.26833333333333,36.065833333333345,1.7361111111111114e-05,3231.065459147451
344,-118.39166666666667,36.076666666666675,1.3888888888888892e-06,4947.7267507411925
345,-118.40833333333333,36.07916666666668,2.083333333333334e-06,11879.393923933998
346,-118.54583333333333,36.080000000000005,6.944444444444446e-07,0.018973665913106372
347,-118.5325,36.08250000000001,0.0005069444444444445,0.02683281566225113
348,-118.54083333333334,36.07750000000001,2.083333333333334e-06,0.02683281566225113
349,-118.53916666666666,36.08500000000001,0.004427083333333334,0.018000000090978574
350,-118.5325,36.08583333333334,0.00033125000000000006,0.02683281566225113
351,,,,
352,-118.55,36.08916666666668,1.2500000000000002e-05,0.02683281566225113
353,-118.51666666666667,36.08916666666668,0.000476388888888889,2400.0
354,-118.50333333333333,36.09750000000001,2.2222222222222227e-05,600.0
355,-118.16583333333332,36.09750000000001,1.0416666666666668e-05,0.011999999969702912
356,-118.5175,36.10750000000001,1.3888888888888892e-06,2400.0
357,-118.3325,36.101666666666674,2.083333333333334e-06,1200.0
358,-118.52250000000001,36.110000000000014,4.861111111111112e-06,2683.281572999748
359,-118.55416666666667,36.110000000000014,6.944444444444446e-07,1897.3665961010274
360,-118.5175,36.11166666666668,9.027777777777779e-06,1799.9999999999998
361,-118.22416666666666,36.11166666666668,9.027777777777779e-06,38642.98125145108
362,-118.50750000000001,36.120833333333344,3.472222222222223e-06,3599.9999999999995
363,-118.25,36.116666666666674,3.472222222222223e-06,37947.33192202055
364,-118.22083333333333,36.116666666666674,7.63888888888889e-06,31703.627552694976
365,-118.53083333333333,36.12166666666668,6.944444444444446e-07,16670.932787339763
366,-118.55083333333333,36.124166666666675,1.1805555555555559e-05,3794.733192202055
367,-118.54833333333333,36.12333333333334,6.944444444444446e-07,1200.0
368,-118.26166666666667,36.12000000000001,3.472222222222223e-06,37890.368169232665
369,-118.1775,36.12166666666668,1.8055555555555558e-05,0.03599999990910874
370,-118.54083333333334,36.12750000000001,6.944444444444446e-07,2683.281572999748
371,-118.25166666666667,36.12666666666668,6.944444444444446e-07,0.023999999939405825
372,-118.33583333333334,36.12916666666668,1.3888888888888892e-06,14449.913494550752
373,-118.2175,36.13000000000001,2.7777777777777783e-06,27626.07463973121
374,-118.265,36.12666666666667,6.944444444444446e-07,0.013416407831125564
375,-118.55166666666666,36.13333333333334,8.333333333333335e-06,4326.661530556787
376,-118.5375,36.13666666666668,6.944444444444446e-06,7589.46638440411
377,-118.28166666666667,36.13333333333334,6.944444444444446e-07,0.03599999990910874
378,-118.46333333333334,36.13833333333334,4.861111111111112e-06,4947.7267507411925
379,-118.54333333333334,36.140000000000015,6.944444444444446e-07,6264.18390534633
380,-118.4875,36.14083333333335,2.7777777777777783e-06,24156.986567036874
381,-118.275,36.13833333333334,7.77777777777778e-05,0.016970562705630587
382,-118.25833333333333,36.13750000000001,3.6111111111111116e-05,0.016970562705630587
383,-118.28,36.13750000000001,4.166666666666668e-06,0.03600000004553294
